PdmarticleID;Label;"Product family";"Product family short";"Product type";"Medium temperature";Control;"Operating range Y";Communication;"Emergency setting position (POP) deenergised";"Running time motor";"Actuating time motor";"Actuating force";"Auxiliary switch";"Nominal voltage";"Nominal torque";"Degree of protection IEC/EN";"Data sheet name";"Data sheet PDF";3432;"Product picture 4c/bw";DN;PN;"Permissible pressure ps";"Closing pressure Δps";"Differential pressure ∆pmin value";"Differential pressure Δpmax value";kvs;"kvs (Sequence I)";"kvs (Sequence II)";kvmax;"kv variable";"﻿kvs theor.";"kv (factory setting)";"Vnom [l/s]";"Vnom [l/min]";"Vnom [l/h]";Vmaxpos1;Vmaxpos2;Vmaxpos3;"Vmax low-n";"Control path leakage rate";"Number of pipe connections";"Pipe connection type";"Measurement ports";Media;"Valve application";"Electrical accessories";"Mechanical accessories";V0;V1;"Version Number";Path
5266;D6150NL;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_en-gb.pdf;;PIC_EU_D6..NL_black_4C.jpg;150;"10 / 16";1600 kPa;;;2.5 kPa;;;;1600 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S150|ZD6N-H150;;;300;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Lug type, 2-way\D6..NL\"
5112;H420B;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H4..B;H4..B_datasheet_en-gb.pdf;;PIC_EU_H4-B-neutral_01_4C.jpg;20;16;1600 kPa;;;;6.3 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;"External thread";;Water;"Control valve";ZH24-1;ZH4520;;;294;"EU\Products\Water solutions\Globe valve range valves\PN16, external thread\2-way\B\DN 20\"
5263;D680NL;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_en-gb.pdf;;PIC_EU_D6..NL_black_4C.jpg;80;"10 / 16";1600 kPa;;;6 kPa;;;;300 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";ZR24-F05;ZD6N-S100|ZD6N-H100;;;304;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Lug type, 2-way\D6..NL\"
101187;EV230A-TPC;"Globe valve actuator";;Actuator;;Open-close|3-point;;;;;"150 s / 40 mm";2500 N;;AC 230 V;;IP54;EV230A-TPC;EV230A-TPC_datasheet_en-gb.pdf;;PIC_EU_EV230A-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;316;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\EV..A (2500N)\Open-Close, 3-point\AC 230 V\"
61622;R2020-S2;"Open-close ball valve";CV;Valve;-10...120°C;;;;;;;;;;;;R2..-S..;R2..-S.._datasheet_en-gb.pdf;;PIC_EU_R2-neueCCV_01_SW.jpg;20;16;1600 kPa;1400 kPa;;1000 kPa;32 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Shutt-off valve";;ZR2320;;;308;"EU\Products\Water solutions\Rotary product range valves\Shut-off ball valves\Internal thread, 2-way\DN 20\"
5658;SY7-230A-3-T;"Rotary actuator for butterfly valves";;Actuator;;Open-close|3-point;;;;"58 s";;;"2 x SPDT";AC 230 V;1000 Nm;IP67;SY7-230A-3-T;SY7-230A-3-T_datasheet_en-gb.pdf;;PIC_EU_SY7-SY8_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;303;"EU\Products\Water solutions\Rotary product range actuators\SY actuators\SY7.. (1000 Nm)\Open-Close\AC 230 V\"
286583;DRK24A-5;"SuperCap rotary actuator";;Actuator;;Open-close;;;"NC / NO";"150 s";;;;AC/DC 24 V;90 Nm;IP54;DRK24A-5;DRK24A-5_datasheet_en-gb.pdf;;PIC_EU_DRK24A_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;85;"EU\Products\Water solutions\Rotary product range actuators\SuperCap actuators\DRK..A\Open-Close\AC/DC 24 V\"
287720;CQK24A-SR-O;"SuperCap rotary actuator (ZoneTight)";;Actuator;;modulating;DC 2...10 V;;NO;"75 s";;;;AC/DC 24 V;1 Nm;IP40;CQK24A-SR-O;CQK24A-SR-O_datasheet_en-gb.pdf;;PIC_EU_CQK24A-SZ._4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E;;;64;"EU\Products\Water solutions\Rotary product range actuators\CQ actuator\"
5116;H450B;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H4..B;H4..B_datasheet_en-gb.pdf;;PIC_EU_H4-B-neutral_01_4C.jpg;50;16;1600 kPa;;;;40 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;"External thread";;Water;"Control valve";ZH24-1;ZH4550;;;293;"EU\Products\Water solutions\Globe valve range valves\PN16, external thread\2-way\B\DN 50\"
5113;H425B;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H4..B;H4..B_datasheet_en-gb.pdf;;PIC_EU_H4-B-neutral_01_4C.jpg;25;16;1600 kPa;;;;10 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;"External thread";;Water;"Control valve";ZH24-1;ZH4525;;;298;"EU\Products\Water solutions\Globe valve range valves\PN16, external thread\2-way\B\DN 25\"
5655;SY4-230-3-T;"Rotary actuator for butterfly valves";;Actuator;;Open-close|3-point;;;;"21 s";;;"2 x SPDT";AC 230 V;400 Nm;IP67;SY4-230-3-T;SY4-230-3-T_datasheet_en-gb.pdf;;PIC_EU_SY2-SY6_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;319;"EU\Products\Water solutions\Rotary product range actuators\SY actuators\SY4.. (400 Nm)\Open-Close\AC 230 V\"
61627;R2025-S2;"Open-close ball valve";CV;Valve;-10...120°C;;;;;;;;;;;;R2..-S..;R2..-S.._datasheet_en-gb.pdf;;PIC_EU_R2-neueCCV_01_SW.jpg;25;16;1600 kPa;1400 kPa;;1000 kPa;26 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Shutt-off valve";;ZR2325;;;306;"EU\Products\Water solutions\Rotary product range valves\Shut-off ball valves\Internal thread, 2-way\DN 25\"
101192;NVK24A-3-TPC;"SuperCap globe valve actuator";;Actuator;;3-point;;;"NC / NO";;"150 s / 20 mm";1000 N;;AC 24 V;;IP54;NVK24A-3-TPC;NVK24A-3-TPC_datasheet_en-gb.pdf;;PIC_EU_NVK24A-3-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;335;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\NVK..A (1000N)\Open-Close, 3-point\AC/DC 24 V\"
101183;SV230A-TPC;"Globe valve actuator";;Actuator;;Open-close|3-point;;;;;"150 s / 20 mm";1500 N;;AC 230 V;;IP54;SV230A-TPC;SV230A-TPC_datasheet_en-gb.pdf;;PIC_EU_SV230A-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;277;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\SV..A (1500N)\Open-Close, 3-point\AC 230 V\"
101185;EV24A-TPC;"Globe valve actuator";;Actuator;;Open-close|3-point;;;;;"150 s / 40 mm";2500 N;;AC/DC 24 V;;IP54;EV24A-TPC;EV24A-TPC_datasheet_en-gb.pdf;;PIC_EU_EV24A-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;280;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\EV..A (2500N)\Open-Close, 3-point\AC/DC 24 V\"
287721;CQK24A;"SuperCap rotary actuator (ZoneTight)";;Actuator;;Open-close;;;NC;"75 s";;;;AC/DC 24 V;1 Nm;IP40;CQK24A;CQK24A_datasheet_en-gb.pdf;;PIC_EU_CQK24A-SZ._4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E;;;75;"EU\Products\Water solutions\Rotary product range actuators\CQ actuator\"
5264;D6100NL;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_en-gb.pdf;;PIC_EU_D6..NL_black_4C.jpg;100;"10 / 16";1600 kPa;;;4 kPa;;;;580 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";ZR24-F05;ZD6N-S100|ZD6N-H100;;;303;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Lug type, 2-way\D6..NL\"
286668;R3020-2P5-4-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;20;16;1600 kPa;;;100 kPa;;2.5 m³/h;4 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2320;;;70;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 20\"
287722;CQK24A-O;"SuperCap rotary actuator (ZoneTight)";;Actuator;;Open-close;;;NO;"75 s";;;;AC/DC 24 V;1 Nm;IP40;CQK24A-O;CQK24A-O_datasheet_en-gb.pdf;;PIC_EU_CQK24A-SZ._4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E;;;65;"EU\Products\Water solutions\Rotary product range actuators\CQ actuator\"
101220;LV24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"150 s / 15 mm";500 N;;AC/DC 24 V;;IP54;LV24A-SR-TPC;LV24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_LV24A-SR..SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;278;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\LV..A (500N)\modulating\AC/DC 24 V\"
101214;NVK230A-3;"SuperCap globe valve actuator";;Actuator;;3-point;;;"NC / NO";;"150 s / 20 mm";1000 N;;AC 230 V;;IP54;NVK230A-3;NVK230A-3_datasheet_en-gb.pdf;;PIC_EU_NVK230A-3_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;299;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\NVK..A (1000N)\Open-Close, 3-point\AC 230 V\"
5663;SY12-230A-3-T;"Rotary actuator for butterfly valves";;Actuator;;Open-close|3-point;;;;"74 s";;;"2 x SPDT";AC 230 V;3500 Nm;IP67;SY12-230A-3-T;SY12-230A-3-T_datasheet_en-gb.pdf;;PIC_EU_SY9-SY12_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;301;"EU\Products\Water solutions\Rotary product range actuators\SY actuators\SY12.. (3500 Nm)\Open-Close\AC 230 V\"
61639;R2040-S3;"Open-close ball valve";CV;Valve;-10...120°C;;;;;;;;;;;;R2..-S..;R2..-S.._datasheet_en-gb.pdf;;PIC_EU_R2-neueCCV_01_SW.jpg;40;16;1600 kPa;1400 kPa;;1000 kPa;31 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Shutt-off valve";;ZR2340;;;293;"EU\Products\Water solutions\Rotary product range valves\Shut-off ball valves\Internal thread, 2-way\DN 40\"
5122;H620N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;20;16;1600 kPa;;;;6.3 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;274;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 20\"
61643;R3015-P25-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;0.25 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;338;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 15\"
5279;R3015-P25-P4-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.25 m³/h;0.4 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;350;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
61629;R2032-S3;"Open-close ball valve";CV;Valve;-10...120°C;;;;;;;;;;;;R2..-S..;R2..-S.._datasheet_en-gb.pdf;;PIC_EU_R2-neueCCV_01_SW.jpg;32;16;1600 kPa;1400 kPa;;1000 kPa;32 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Shutt-off valve";;ZR2332;;;291;"EU\Products\Water solutions\Rotary product range valves\Shut-off ball valves\Internal thread, 2-way\DN 32\"
5118;H612N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;15;16;1600 kPa;;;;1 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;273;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 15\"
61637;R2040-16-S3;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R2..xx-S..;R2..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R2-neueCCV_01_SW.jpg;40;16;1600 kPa;1400 kPa;;350 kPa;16 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Control valve";;ZR2340;;;306;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 2-way\DN 40\"
287983;D6250WL;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..WL;D6..WL_datasheet_en-gb.pdf;;PIC_EU_D6..WL_4C.jpg;250;16;1600 kPa;;;2.5 kPa;;;;4400 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S150;;;102;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Lug type, 2-way\D6..WL\"
287982;D6250W;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..W;D6..W_datasheet_en-gb.pdf;;PIC_EU_D6..W_4C.jpg;250;"6 / 10 / 16";1600 kPa;;;2.5 kPa;;;;4400 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S150;;;94;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Wafer type, 2-way, PN16\D6..W\"
287984;D6300W;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..W;D6..W_datasheet_en-gb.pdf;;PIC_EU_D6..W_4C.jpg;300;"6 / 10 / 16";1600 kPa;;;2 kPa;;;;7300 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S150;;;91;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Wafer type, 2-way, PN16\D6..W\"
101216;AVK24A-3-TPC;"SuperCap globe valve actuator";;Actuator;;3-point;;;"NC / NO";;"150 s / 32 mm";2000 N;;AC 24 V;;IP54;AVK24A-3-TPC;AVK24A-3-TPC_datasheet_en-gb.pdf;;PIC_EU_AVK24A-3-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;325;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\AVK..A (2000N)\Open-Close, 3-point\AC/DC 24 V\"
5661;SY10-230A-3-T;"Rotary actuator for butterfly valves";;Actuator;;Open-close|3-point;;;;"73 s";;;"2 x SPDT";AC 230 V;2500 Nm;IP67;SY10-230A-3-T;SY10-230A-3-T_datasheet_en-gb.pdf;;PIC_EU_SY9-SY12_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;301;"EU\Products\Water solutions\Rotary product range actuators\SY actuators\SY10.. (2500 Nm)\Open-Close\AC 230 V\"
5280;R3015-P25-P63-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.25 m³/h;0.63 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;353;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
5119;H613N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;15;16;1600 kPa;;;;1.6 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;273;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 15\"
101219;LVC24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"35 s / 15 mm";500 N;;AC/DC 24 V;;IP54;LVC24A-SZ-TPC;LVC24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_LVC24A-SR..SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;260;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\LVC..A (500N)\modulating\AC/DC 24 V\"
101221;LVC24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"35 s / 15 mm";500 N;;AC/DC 24 V;;IP54;LVC24A-SR-TPC;LVC24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_LVC24A-SR..SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;265;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\LVC..A (500N)\modulating\AC/DC 24 V\"
287980;D6200W;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..W;D6..W_datasheet_en-gb.pdf;;PIC_EU_D6..W_4C.jpg;200;"6 / 10 / 16";1600 kPa;;;2.5 kPa;;;;2900 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S150;;;93;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Wafer type, 2-way, PN16\D6..W\"
61644;R3015-P4-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;0.4 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;339;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 15\"
5120;H614N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;15;16;1600 kPa;;;;2.5 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;276;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 15\"
287981;D6200WL;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..WL;D6..WL_datasheet_en-gb.pdf;;PIC_EU_D6..WL_4C.jpg;200;16;1600 kPa;;;2.5 kPa;;;;2900 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S150;;;101;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Lug type, 2-way\D6..WL\"
61645;R3015-P63-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;0.63 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;340;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 15\"
61638;R2040-25-S3;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R2..xx-S..;R2..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R2-neueCCV_01_SW.jpg;40;16;1600 kPa;1400 kPa;;350 kPa;25 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Control valve";;ZR2340;;;306;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 2-way\DN 40\"
5270;D6350NL;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..NL;D6..NL_datasheet_en-gb.pdf;;PIC_EU_D6..NL_black_4C.jpg;350;16;1600 kPa;;;1.5 kPa;;;;10900 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S350;;;300;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Lug type, 2-way\D6..NL\"
5278;R3015-P25-P25-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.25 m³/h;0.25 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;375;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
5281;R3015-P25-1-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.25 m³/h;1 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;359;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
101218;LV24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"150 s / 15 mm";500 N;;AC/DC 24 V;;IP54;LV24A-SZ-TPC;LV24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_LV24A-SR..SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;287;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\LV..A (500N)\modulating\AC/DC 24 V\"
5282;R3015-P25-1P3-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.25 m³/h;1.3 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;350;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
101217;AVK230A-3;"SuperCap globe valve actuator";;Actuator;;3-point;;;"NC / NO";;"150 s / 32 mm";2000 N;;AC 230 V;;IP54;AVK230A-3;AVK230A-3_datasheet_en-gb.pdf;;PIC_EU_AVK230A-3_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;329;"EU\Products\Water solutions\Globe valve range actuators\SuperCap actuators (incl. Fast runner)\AVK..A (2000N)\Open-Close, 3-point\AC 230 V\"
5117;H611N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;15;16;1600 kPa;;;;0.63 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;279;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 15\"
5121;H615N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;15;16;1600 kPa;;;;4 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;279;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 15\"
59904;SRF24A-O;"Spring-return rotary actuator";;Actuator;;Open-close;;;NO;"75 s";;;;AC/DC 24 V;20 Nm;IP54;SRF24A-O;SRF24A-O_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;308;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Ball valve linkage\Open-Close\AC/DC 24 V\"
101223;NVC24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"35 s / 20 mm";1000 N;;AC/DC 24 V;;IP54;NVC24A-SZ-TPC;NVC24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_NVC24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;257;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\NVC..A (1000N)\modulating\AC/DC 24 V\"
101226;NV24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"150 s / 20 mm";1000 N;;AC/DC 24 V;;IP54;NV24A-SR-TPC;NV24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_NV24A-SR..SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;286;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\NV..A (1000N)\modulating\AC/DC 24 V\"
59905;SRF24A-S2;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;"2 x SPDT";AC/DC 24 V;20 Nm;IP54;SRF24A-S2;SRF24A-S2_datasheet_en-gb.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;314;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Ball valve linkage\Open-Close\AC/DC 24 V\"
